Source,Target,Type,Weight,Relationship
1633,412,directed,1,[r:RETWEETS]
1708,72,directed,1,[m:MENTIONS]
1708,72,directed,1,[q:QUOTES]
1708,72,directed,1,[r:RETWEETS]
1709,72,directed,1,[m:MENTIONS]
1709,72,directed,1,[q:QUOTES]
1709,72,directed,1,[r:RETWEETS]
1710,98,directed,1,[m:MENTIONS]
1710,99,directed,1,[m:MENTIONS]
1710,98,directed,1,[r:RETWEETS]
1711,4,directed,1,[m:MENTIONS]
1711,4,directed,1,[q:QUOTES]
1711,4,directed,1,[r:RETWEETS]
1247,116,directed,1,[m:MENTIONS]
1247,116,directed,1,[r:RETWEETS]
1712,12,directed,1,[m:MENTIONS]
1712,12,directed,1,[r:RETWEETS]
1713,72,directed,1,[m:MENTIONS]
1713,72,directed,1,[q:QUOTES]
1713,72,directed,1,[r:RETWEETS]
1714,107,directed,1,[m:MENTIONS]
1714,107,directed,1,[r:RETWEETS]
1715,223,directed,1,[m:MENTIONS]
1715,223,directed,1,[r:RETWEETS]
1716,20,directed,1,[m:MENTIONS]
1716,20,directed,1,[r:RETWEETS]
1671,42,directed,1,[q:QUOTES]
1717,117,directed,1,[m:MENTIONS]
1717,1370,directed,1,[q:QUOTES]
1717,117,directed,1,[r:RETWEETS]
1718,20,directed,1,[m:MENTIONS]
1718,20,directed,1,[r:RETWEETS]
1719,4,directed,1,[m:MENTIONS]
1719,4,directed,1,[q:QUOTES]
1719,4,directed,1,[r:RETWEETS]
1720,20,directed,1,[m:MENTIONS]
1720,20,directed,1,[r:RETWEETS]
1721,212,directed,1,[m:MENTIONS]
1721,212,directed,1,[r:RETWEETS]
1722,4,directed,1,[m:MENTIONS]
1722,4,directed,1,[r:RETWEETS]
1723,4,directed,1,[m:MENTIONS]
1723,4,directed,1,[q:QUOTES]
1723,4,directed,1,[r:RETWEETS]
1724,1688,directed,1,[m:MENTIONS]
1724,6,directed,1,[m:MENTIONS]
1724,1688,directed,1,[r:RETWEETS]
1725,72,directed,1,[m:MENTIONS]
1725,72,directed,1,[q:QUOTES]
1725,72,directed,1,[r:RETWEETS]
1726,20,directed,1,[m:MENTIONS]
1726,20,directed,1,[r:RETWEETS]
1727,283,directed,1,[m:MENTIONS]
1727,283,directed,1,[r:RETWEETS]
1728,4,directed,1,[m:MENTIONS]
1728,4,directed,1,[r:RETWEETS]
1729,72,directed,1,[m:MENTIONS]
1729,72,directed,1,[q:QUOTES]
1729,72,directed,1,[r:RETWEETS]
1730,4,directed,1,[m:MENTIONS]
1730,4,directed,1,[q:QUOTES]
1730,4,directed,1,[r:RETWEETS]
1732,20,directed,1,[m:MENTIONS]
1732,20,directed,1,[r:RETWEETS]
1726,18,directed,1,[m:MENTIONS]
1726,18,directed,1,[r:RETWEETS]
1733,4,directed,1,[m:MENTIONS]
1733,4,directed,1,[q:QUOTES]
1733,4,directed,1,[r:RETWEETS]
1734,72,directed,1,[m:MENTIONS]
1734,72,directed,1,[q:QUOTES]
1734,72,directed,1,[r:RETWEETS]
1735,72,directed,1,[m:MENTIONS]
1735,72,directed,1,[r:RETWEETS]
1731,2,directed,1,[m:MENTIONS]
1731,2,directed,1,[r:RETWEETS]
1736,20,directed,1,[m:MENTIONS]
1736,20,directed,1,[r:RETWEETS]
1728,4,directed,1,[q:QUOTES]
1737,4,directed,1,[m:MENTIONS]
1737,4,directed,1,[q:QUOTES]
1737,4,directed,1,[r:RETWEETS]
1738,72,directed,1,[m:MENTIONS]
1738,72,directed,1,[q:QUOTES]
1738,72,directed,1,[r:RETWEETS]
1739,4,directed,1,[m:MENTIONS]
1739,4,directed,1,[r:RETWEETS]
1740,20,directed,1,[m:MENTIONS]
1740,20,directed,1,[r:RETWEETS]
1741,31,directed,1,[m:MENTIONS]
1741,31,directed,1,[r:RETWEETS]
1742,72,directed,1,[m:MENTIONS]
1742,72,directed,1,[q:QUOTES]
1742,72,directed,1,[r:RETWEETS]
1673,1743,directed,1,[m:MENTIONS]
1673,1743,directed,1,[r:RETWEETS]
1744,108,directed,1,[m:MENTIONS]
1744,108,directed,1,[r:RETWEETS]
1745,6,directed,1,[m:MENTIONS]
1746,4,directed,1,[m:MENTIONS]
1746,4,directed,1,[q:QUOTES]
1746,4,directed,1,[r:RETWEETS]
1747,1748,directed,1,[m:MENTIONS]
1747,6,directed,1,[m:MENTIONS]
1747,261,directed,1,[q:QUOTES]
1739,4,directed,1,[q:QUOTES]
1749,72,directed,1,[m:MENTIONS]
1749,72,directed,1,[q:QUOTES]
1749,72,directed,1,[r:RETWEETS]
133,116,directed,1,[m:MENTIONS]
133,116,directed,1,[r:RETWEETS]
1750,72,directed,1,[m:MENTIONS]
1750,72,directed,1,[q:QUOTES]
1750,72,directed,1,[r:RETWEETS]
1751,72,directed,1,[q:QUOTES]
1752,4,directed,1,[m:MENTIONS]
1752,4,directed,1,[q:QUOTES]
1752,4,directed,1,[r:RETWEETS]
868,73,directed,1,[m:MENTIONS]
868,73,directed,1,[r:RETWEETS]
1753,4,directed,1,[m:MENTIONS]
1753,4,directed,1,[q:QUOTES]
1753,4,directed,1,[r:RETWEETS]
1754,20,directed,1,[m:MENTIONS]
1754,20,directed,1,[r:RETWEETS]
1755,6,directed,1,[m:MENTIONS]
1755,914,directed,1,[m:MENTIONS]
1756,212,directed,1,[m:MENTIONS]
1756,212,directed,1,[r:RETWEETS]
1063,85,directed,1,[m:MENTIONS]
1063,85,directed,1,[r:RETWEETS]
1757,847,directed,1,[m:MENTIONS]
1757,580,directed,1,[m:MENTIONS]
1757,98,directed,1,[q:QUOTES]
1758,83,directed,1,[m:MENTIONS]
1758,83,directed,1,[r:RETWEETS]
1759,412,directed,1,[m:MENTIONS]
1759,412,directed,1,[r:RETWEETS]
1760,6,directed,1,[m:MENTIONS]
1760,6,directed,1,[r:RETWEETS]
1597,72,directed,1,[m:MENTIONS]
1597,72,directed,1,[q:QUOTES]
1597,72,directed,1,[r:RETWEETS]
1761,72,directed,1,[m:MENTIONS]
1761,72,directed,1,[q:QUOTES]
1761,72,directed,1,[r:RETWEETS]
1744,293,directed,1,[m:MENTIONS]
1744,293,directed,1,[r:RETWEETS]
1762,782,directed,1,[q:QUOTES]
1763,6,directed,1,[m:MENTIONS]
1763,6,directed,1,[r:RETWEETS]
1764,107,directed,1,[m:MENTIONS]
1764,107,directed,1,[r:RETWEETS]
1765,72,directed,1,[m:MENTIONS]
1765,72,directed,1,[q:QUOTES]
1765,72,directed,1,[r:RETWEETS]
1766,63,directed,1,[m:MENTIONS]
1766,63,directed,1,[r:RETWEETS]
63,6,directed,1,[m:MENTIONS]
1460,1767,directed,1,[m:MENTIONS]
1460,1767,directed,1,[r:RETWEETS]
1768,72,directed,1,[m:MENTIONS]
1768,72,directed,1,[q:QUOTES]
1768,72,directed,1,[r:RETWEETS]
1608,852,directed,1,[m:MENTIONS]
1608,852,directed,1,[r:RETWEETS]
1769,72,directed,1,[m:MENTIONS]
1769,72,directed,1,[q:QUOTES]
1769,72,directed,1,[r:RETWEETS]
1762,782,directed,1,[m:MENTIONS]
1762,607,directed,1,[m:MENTIONS]
1770,886,directed,1,[m:MENTIONS]
1770,445,directed,1,[m:MENTIONS]
1770,6,directed,1,[m:MENTIONS]
1770,886,directed,1,[r:RETWEETS]
886,445,directed,1,[m:MENTIONS]
886,6,directed,1,[m:MENTIONS]
1771,676,directed,1,[m:MENTIONS]
1771,677,directed,1,[m:MENTIONS]
1771,676,directed,1,[r:RETWEETS]
1772,72,directed,1,[m:MENTIONS]
1772,72,directed,1,[q:QUOTES]
1772,72,directed,1,[r:RETWEETS]
1773,4,directed,1,[m:MENTIONS]
1773,4,directed,1,[q:QUOTES]
1773,4,directed,1,[r:RETWEETS]
1774,72,directed,1,[m:MENTIONS]
1774,72,directed,1,[q:QUOTES]
1775,20,directed,1,[m:MENTIONS]
1775,20,directed,1,[r:RETWEETS]
1727,353,directed,1,[q:QUOTES]
133,1512,directed,1,[m:MENTIONS]
133,195,directed,1,[q:QUOTES]
133,1512,directed,1,[r:RETWEETS]
1577,83,directed,1,[m:MENTIONS]
1577,83,directed,1,[r:RETWEETS]
1776,1777,directed,1,[m:MENTIONS]
1776,6,directed,1,[m:MENTIONS]
1776,1778,directed,1,[m:MENTIONS]
1776,1777,directed,1,[r:RETWEETS]
1777,6,directed,1,[m:MENTIONS]
1777,1778,directed,1,[m:MENTIONS]
1757,1779,directed,1,[m:MENTIONS]
1780,72,directed,1,[m:MENTIONS]
1780,72,directed,1,[q:QUOTES]
1780,72,directed,1,[r:RETWEETS]
1781,6,directed,1,[m:MENTIONS]
1781,6,directed,1,[r:RETWEETS]
1577,197,directed,1,[m:MENTIONS]
1577,197,directed,1,[r:RETWEETS]
995,1385,directed,1,[m:MENTIONS]
995,1385,directed,1,[r:RETWEETS]
1782,20,directed,1,[m:MENTIONS]
1782,20,directed,1,[r:RETWEETS]
1222,129,directed,1,[q:QUOTES]
1783,20,directed,1,[m:MENTIONS]
1783,20,directed,1,[r:RETWEETS]
1782,18,directed,1,[m:MENTIONS]
1782,18,directed,1,[r:RETWEETS]
1785,829,directed,1,[m:MENTIONS]
1785,829,directed,1,[r:RETWEETS]
1786,6,directed,1,[m:MENTIONS]
1786,6,directed,1,[r:RETWEETS]
1787,6,directed,1,[m:MENTIONS]
1788,72,directed,1,[m:MENTIONS]
1788,72,directed,1,[q:QUOTES]
1788,72,directed,1,[r:RETWEETS]
1789,72,directed,1,[m:MENTIONS]
1789,72,directed,1,[q:QUOTES]
1789,72,directed,1,[r:RETWEETS]
1696,98,directed,1,[m:MENTIONS]
1696,99,directed,1,[m:MENTIONS]
1696,98,directed,1,[r:RETWEETS]
1790,479,directed,1,[m:MENTIONS]
1757,1791,directed,1,[m:MENTIONS]
998,295,directed,1,[m:MENTIONS]
998,295,directed,1,[r:RETWEETS]
1792,18,directed,1,[m:MENTIONS]
1792,18,directed,1,[r:RETWEETS]
1793,72,directed,1,[m:MENTIONS]
1793,72,directed,1,[q:QUOTES]
1793,72,directed,1,[r:RETWEETS]
1794,72,directed,1,[m:MENTIONS]
1794,72,directed,1,[q:QUOTES]
1794,72,directed,1,[r:RETWEETS]
1795,2,directed,1,[m:MENTIONS]
1795,2,directed,1,[r:RETWEETS]
1796,405,directed,1,[m:MENTIONS]
1796,6,directed,1,[m:MENTIONS]
1797,962,directed,1,[m:MENTIONS]
1797,1677,directed,1,[m:MENTIONS]
1797,962,directed,1,[r:RETWEETS]
1798,4,directed,1,[m:MENTIONS]
1798,4,directed,1,[r:RETWEETS]
1799,72,directed,1,[m:MENTIONS]
1799,72,directed,1,[q:QUOTES]
1799,72,directed,1,[r:RETWEETS]
15,988,directed,1,[m:MENTIONS]
1757,1800,directed,1,[m:MENTIONS]
1757,1801,directed,1,[m:MENTIONS]
1647,98,directed,1,[m:MENTIONS]
1647,99,directed,1,[m:MENTIONS]
1647,98,directed,1,[r:RETWEETS]
1802,72,directed,1,[m:MENTIONS]
1802,72,directed,1,[q:QUOTES]
1802,72,directed,1,[r:RETWEETS]
1803,72,directed,1,[m:MENTIONS]
1803,72,directed,1,[q:QUOTES]
1803,72,directed,1,[r:RETWEETS]
1731,54,directed,1,[m:MENTIONS]
1731,54,directed,1,[r:RETWEETS]
1798,4,directed,1,[q:QUOTES]
995,1804,directed,1,[m:MENTIONS]
995,565,directed,1,[m:MENTIONS]
995,1687,directed,1,[m:MENTIONS]
995,208,directed,1,[m:MENTIONS]
995,6,directed,1,[m:MENTIONS]
995,160,directed,1,[m:MENTIONS]
995,1804,directed,1,[r:RETWEETS]
1804,565,directed,1,[m:MENTIONS]
1804,1687,directed,1,[m:MENTIONS]
1804,208,directed,1,[m:MENTIONS]
1804,6,directed,1,[m:MENTIONS]
1804,160,directed,1,[m:MENTIONS]
1805,20,directed,1,[m:MENTIONS]
1805,20,directed,1,[r:RETWEETS]
1806,4,directed,1,[m:MENTIONS]
1806,4,directed,1,[q:QUOTES]
1806,4,directed,1,[r:RETWEETS]
1744,154,directed,1,[m:MENTIONS]
1744,154,directed,1,[r:RETWEETS]
1774,72,directed,1,[r:RETWEETS]
15,1807,directed,1,[m:MENTIONS]
1808,20,directed,1,[m:MENTIONS]
1808,20,directed,1,[r:RETWEETS]
1809,1810,directed,1,[m:MENTIONS]
1809,1811,directed,1,[m:MENTIONS]
1809,1812,directed,1,[m:MENTIONS]
1809,72,directed,1,[q:QUOTES]
1809,72,directed,1,[m:MENTIONS]
1813,110,directed,1,[m:MENTIONS]
1814,18,directed,1,[m:MENTIONS]
1814,18,directed,1,[r:RETWEETS]
1815,6,directed,1,[m:MENTIONS]
1815,6,directed,1,[r:RETWEETS]
1816,491,directed,1,[m:MENTIONS]
1816,6,directed,1,[m:MENTIONS]
1816,564,directed,1,[m:MENTIONS]
1816,565,directed,1,[m:MENTIONS]
1816,50,directed,1,[m:MENTIONS]
1816,566,directed,1,[m:MENTIONS]
1816,491,directed,1,[r:RETWEETS]
1817,6,directed,1,[m:MENTIONS]
1817,6,directed,1,[r:RETWEETS]
1818,12,directed,1,[m:MENTIONS]
1818,12,directed,1,[r:RETWEETS]
1819,72,directed,1,[m:MENTIONS]
1819,72,directed,1,[q:QUOTES]
1819,72,directed,1,[r:RETWEETS]
1816,314,directed,1,[m:MENTIONS]
1816,491,directed,1,[q:QUOTES]
1816,314,directed,1,[r:RETWEETS]
1820,20,directed,1,[m:MENTIONS]
1820,20,directed,1,[r:RETWEETS]
1744,12,directed,1,[m:MENTIONS]
1744,12,directed,1,[r:RETWEETS]
51,83,directed,1,[m:MENTIONS]
51,83,directed,1,[r:RETWEETS]
1821,72,directed,1,[m:MENTIONS]
1821,72,directed,1,[q:QUOTES]
1821,72,directed,1,[r:RETWEETS]
1822,4,directed,1,[m:MENTIONS]
1822,4,directed,1,[q:QUOTES]
1822,4,directed,1,[r:RETWEETS]
1727,412,directed,1,[m:MENTIONS]
1727,412,directed,1,[r:RETWEETS]
224,605,directed,1,[m:MENTIONS]
224,605,directed,1,[r:RETWEETS]
15,1823,directed,1,[m:MENTIONS]
1824,4,directed,1,[m:MENTIONS]
1824,4,directed,1,[q:QUOTES]
1824,4,directed,1,[r:RETWEETS]
1825,18,directed,1,[m:MENTIONS]
1825,18,directed,1,[r:RETWEETS]
1826,20,directed,1,[m:MENTIONS]
1826,20,directed,1,[r:RETWEETS]
1827,72,directed,1,[m:MENTIONS]
1827,72,directed,1,[q:QUOTES]
1827,72,directed,1,[r:RETWEETS]
1828,1646,directed,1,[m:MENTIONS]
1828,6,directed,1,[m:MENTIONS]
1828,1646,directed,1,[r:RETWEETS]
1829,6,directed,1,[m:MENTIONS]
1830,4,directed,1,[m:MENTIONS]
1830,4,directed,1,[r:RETWEETS]
1814,20,directed,1,[m:MENTIONS]
1814,20,directed,1,[r:RETWEETS]
1831,72,directed,1,[q:QUOTES]
1832,20,directed,1,[m:MENTIONS]
1832,20,directed,1,[r:RETWEETS]
1833,20,directed,1,[m:MENTIONS]
1833,20,directed,1,[r:RETWEETS]
1834,1482,directed,1,[m:MENTIONS]
1834,6,directed,1,[m:MENTIONS]
1834,1483,directed,1,[m:MENTIONS]
1834,1482,directed,1,[r:RETWEETS]
1835,72,directed,1,[q:QUOTES]
1836,72,directed,1,[m:MENTIONS]
1837,31,directed,1,[m:MENTIONS]
1837,31,directed,1,[r:RETWEETS]
1838,962,directed,1,[m:MENTIONS]
1838,1677,directed,1,[m:MENTIONS]
1838,962,directed,1,[r:RETWEETS]
1839,4,directed,1,[m:MENTIONS]
1839,4,directed,1,[q:QUOTES]
1839,4,directed,1,[r:RETWEETS]
1840,1841,directed,1,[m:MENTIONS]
1840,1841,directed,1,[r:RETWEETS]
1831,72,directed,1,[m:MENTIONS]
1831,72,directed,1,[r:RETWEETS]
1830,4,directed,1,[q:QUOTES]
1842,20,directed,1,[m:MENTIONS]
1842,20,directed,1,[r:RETWEETS]
1843,20,directed,1,[m:MENTIONS]
1843,20,directed,1,[r:RETWEETS]
1844,6,directed,1,[m:MENTIONS]
1844,50,directed,1,[m:MENTIONS]
1844,1845,directed,1,[q:QUOTES]
1845,6,directed,1,[m:MENTIONS]
1527,101,directed,1,[m:MENTIONS]
124,4,directed,1,[m:MENTIONS]
124,4,directed,1,[r:RETWEETS]
1846,20,directed,1,[m:MENTIONS]
1846,20,directed,1,[r:RETWEETS]
1847,41,directed,1,[m:MENTIONS]
1847,40,directed,1,[m:MENTIONS]
1847,41,directed,1,[r:RETWEETS]
15,985,directed,1,[m:MENTIONS]
1848,4,directed,1,[m:MENTIONS]
1848,4,directed,1,[q:QUOTES]
1848,4,directed,1,[r:RETWEETS]
124,4,directed,1,[q:QUOTES]
1849,676,directed,1,[m:MENTIONS]
1849,677,directed,1,[m:MENTIONS]
1849,676,directed,1,[r:RETWEETS]
1850,129,directed,1,[q:QUOTES]
1851,72,directed,1,[m:MENTIONS]
1851,72,directed,1,[q:QUOTES]
1851,72,directed,1,[r:RETWEETS]
1432,6,directed,1,[m:MENTIONS]
723,1219,directed,1,[q:QUOTES]
1852,31,directed,1,[q:QUOTES]
1853,20,directed,1,[m:MENTIONS]
1853,20,directed,1,[r:RETWEETS]
1854,72,directed,1,[m:MENTIONS]
1854,72,directed,1,[q:QUOTES]
1854,72,directed,1,[r:RETWEETS]
1855,72,directed,1,[m:MENTIONS]
1856,962,directed,1,[m:MENTIONS]
1856,1677,directed,1,[m:MENTIONS]
1856,962,directed,1,[r:RETWEETS]
1857,72,directed,1,[m:MENTIONS]
1857,72,directed,1,[q:QUOTES]
1857,72,directed,1,[r:RETWEETS]
1858,72,directed,1,[m:MENTIONS]
1858,72,directed,1,[q:QUOTES]
1858,72,directed,1,[r:RETWEETS]
1057,1859,directed,1,[m:MENTIONS]
1057,1859,directed,1,[r:RETWEETS]
1860,72,directed,1,[m:MENTIONS]
1860,72,directed,1,[q:QUOTES]
1860,72,directed,1,[r:RETWEETS]
1861,31,directed,1,[m:MENTIONS]
1861,31,directed,1,[r:RETWEETS]
1862,274,directed,1,[m:MENTIONS]
1862,274,directed,1,[r:RETWEETS]
1863,20,directed,1,[m:MENTIONS]
1863,20,directed,1,[r:RETWEETS]
121,852,directed,1,[m:MENTIONS]
121,852,directed,1,[r:RETWEETS]
1864,72,directed,1,[m:MENTIONS]
1864,72,directed,1,[q:QUOTES]
1864,72,directed,1,[r:RETWEETS]
1865,12,directed,1,[m:MENTIONS]
1866,4,directed,1,[m:MENTIONS]
1866,4,directed,1,[r:RETWEETS]
1867,72,directed,1,[q:QUOTES]
1868,4,directed,1,[m:MENTIONS]
1868,4,directed,1,[q:QUOTES]
1868,4,directed,1,[r:RETWEETS]
1869,841,directed,1,[m:MENTIONS]
1869,841,directed,1,[r:RETWEETS]
1870,223,directed,1,[m:MENTIONS]
1870,223,directed,1,[r:RETWEETS]
1871,366,directed,1,[m:MENTIONS]
1871,6,directed,1,[m:MENTIONS]
1871,366,directed,1,[r:RETWEETS]
1872,20,directed,1,[m:MENTIONS]
1872,20,directed,1,[r:RETWEETS]
1873,9,directed,1,[m:MENTIONS]
1874,72,directed,1,[m:MENTIONS]
1874,72,directed,1,[q:QUOTES]
1874,72,directed,1,[r:RETWEETS]
1875,72,directed,1,[m:MENTIONS]
1875,72,directed,1,[q:QUOTES]
1875,72,directed,1,[r:RETWEETS]
187,261,directed,1,[q:QUOTES]
1614,72,directed,1,[q:QUOTES]
1876,4,directed,1,[m:MENTIONS]
1876,4,directed,1,[q:QUOTES]
1876,4,directed,1,[r:RETWEETS]
1877,4,directed,1,[m:MENTIONS]
1877,4,directed,1,[q:QUOTES]
1877,4,directed,1,[r:RETWEETS]
1878,83,directed,1,[m:MENTIONS]
1878,83,directed,1,[r:RETWEETS]
1879,20,directed,1,[m:MENTIONS]
1879,20,directed,1,[r:RETWEETS]
1880,72,directed,1,[m:MENTIONS]
1880,72,directed,1,[q:QUOTES]
1880,72,directed,1,[r:RETWEETS]
1881,72,directed,1,[m:MENTIONS]
1881,72,directed,1,[q:QUOTES]
1881,72,directed,1,[r:RETWEETS]
15,1882,directed,1,[m:MENTIONS]
1883,72,directed,1,[m:MENTIONS]
1883,72,directed,1,[q:QUOTES]
1883,72,directed,1,[r:RETWEETS]
1884,107,directed,1,[q:QUOTES]
998,160,directed,1,[m:MENTIONS]
998,160,directed,1,[r:RETWEETS]
1885,197,directed,1,[m:MENTIONS]
1885,197,directed,1,[r:RETWEETS]
1886,72,directed,1,[m:MENTIONS]
1886,72,directed,1,[q:QUOTES]
1886,72,directed,1,[r:RETWEETS]
1222,1887,directed,1,[q:QUOTES]
1887,1888,directed,1,[m:MENTIONS]
1887,49,directed,1,[m:MENTIONS]
1889,72,directed,1,[m:MENTIONS]
1889,72,directed,1,[q:QUOTES]
1889,72,directed,1,[r:RETWEETS]
15,1890,directed,1,[m:MENTIONS]
1856,20,directed,1,[m:MENTIONS]
1856,20,directed,1,[r:RETWEETS]
1891,72,directed,1,[m:MENTIONS]
1891,72,directed,1,[q:QUOTES]
1891,72,directed,1,[r:RETWEETS]
1892,72,directed,1,[m:MENTIONS]
1892,72,directed,1,[q:QUOTES]
1892,72,directed,1,[r:RETWEETS]
1893,115,directed,1,[m:MENTIONS]
1893,115,directed,1,[r:RETWEETS]
1894,72,directed,1,[m:MENTIONS]
1894,72,directed,1,[q:QUOTES]
1894,72,directed,1,[r:RETWEETS]
1235,20,directed,1,[m:MENTIONS]
1235,20,directed,1,[r:RETWEETS]
1878,296,directed,1,[m:MENTIONS]
1878,296,directed,1,[r:RETWEETS]
1780,1895,directed,1,[m:MENTIONS]
1780,1896,directed,1,[m:MENTIONS]
1780,1897,directed,1,[m:MENTIONS]
1898,101,directed,1,[m:MENTIONS]
1898,101,directed,1,[r:RETWEETS]
1899,72,directed,1,[m:MENTIONS]
1899,72,directed,1,[q:QUOTES]
1899,72,directed,1,[r:RETWEETS]
1900,72,directed,1,[m:MENTIONS]
1900,72,directed,1,[q:QUOTES]
1900,72,directed,1,[r:RETWEETS]
1901,72,directed,1,[m:MENTIONS]
1901,72,directed,1,[q:QUOTES]
1901,72,directed,1,[r:RETWEETS]
1902,72,directed,1,[m:MENTIONS]
1902,72,directed,1,[q:QUOTES]
1902,72,directed,1,[r:RETWEETS]
1903,72,directed,1,[m:MENTIONS]
1903,72,directed,1,[q:QUOTES]
1903,72,directed,1,[r:RETWEETS]
1904,195,directed,1,[m:MENTIONS]
1904,195,directed,1,[r:RETWEETS]
1905,20,directed,1,[m:MENTIONS]
1905,20,directed,1,[r:RETWEETS]
1906,107,directed,1,[m:MENTIONS]
1906,107,directed,1,[r:RETWEETS]
1907,101,directed,1,[m:MENTIONS]
1907,101,directed,1,[r:RETWEETS]
1908,1909,directed,1,[m:MENTIONS]
1908,6,directed,1,[m:MENTIONS]
1908,1909,directed,1,[r:RETWEETS]
1909,6,directed,1,[m:MENTIONS]
1910,6,directed,1,[m:MENTIONS]
1911,72,directed,1,[m:MENTIONS]
1911,72,directed,1,[q:QUOTES]
1911,72,directed,1,[r:RETWEETS]
1912,6,directed,1,[m:MENTIONS]
1912,6,directed,1,[r:RETWEETS]
1913,72,directed,1,[m:MENTIONS]
1913,72,directed,1,[q:QUOTES]
1913,72,directed,1,[r:RETWEETS]
1914,6,directed,1,[m:MENTIONS]
1914,6,directed,1,[r:RETWEETS]
1916,72,directed,1,[m:MENTIONS]
1916,72,directed,1,[q:QUOTES]
1916,72,directed,1,[r:RETWEETS]
1917,20,directed,1,[m:MENTIONS]
1917,20,directed,1,[r:RETWEETS]
1918,20,directed,1,[m:MENTIONS]
1918,20,directed,1,[r:RETWEETS]
1919,1920,directed,1,[m:MENTIONS]
1919,6,directed,1,[q:QUOTES]
1919,1920,directed,1,[r:RETWEETS]
1920,6,directed,1,[q:QUOTES]
1921,72,directed,1,[m:MENTIONS]
1921,72,directed,1,[q:QUOTES]
1921,72,directed,1,[r:RETWEETS]
1922,72,directed,1,[m:MENTIONS]
1922,72,directed,1,[q:QUOTES]
1922,72,directed,1,[r:RETWEETS]
1923,72,directed,1,[m:MENTIONS]
1923,72,directed,1,[r:RETWEETS]
1924,29,directed,1,[q:QUOTES]
1925,72,directed,1,[m:MENTIONS]
1925,72,directed,1,[q:QUOTES]
1925,72,directed,1,[r:RETWEETS]
1926,12,directed,1,[m:MENTIONS]
1926,12,directed,1,[r:RETWEETS]
133,1219,directed,1,[m:MENTIONS]
133,1219,directed,1,[r:RETWEETS]
1878,41,directed,1,[m:MENTIONS]
1878,41,directed,1,[r:RETWEETS]
1915,348,directed,1,[m:MENTIONS]
1927,72,directed,1,[m:MENTIONS]
1927,72,directed,1,[q:QUOTES]
1927,72,directed,1,[r:RETWEETS]
1928,4,directed,1,[q:QUOTES]
1929,4,directed,1,[m:MENTIONS]
1929,4,directed,1,[q:QUOTES]
1929,4,directed,1,[r:RETWEETS]
1930,20,directed,1,[m:MENTIONS]
1930,20,directed,1,[r:RETWEETS]
1931,6,directed,1,[m:MENTIONS]
1931,6,directed,1,[r:RETWEETS]
1932,12,directed,1,[m:MENTIONS]
1932,12,directed,1,[r:RETWEETS]
1933,72,directed,1,[m:MENTIONS]
1933,72,directed,1,[q:QUOTES]
1933,72,directed,1,[r:RETWEETS]
1934,844,directed,1,[m:MENTIONS]
1934,37,directed,1,[m:MENTIONS]
1934,844,directed,1,[r:RETWEETS]
1935,72,directed,1,[m:MENTIONS]
1935,72,directed,1,[q:QUOTES]
1935,72,directed,1,[r:RETWEETS]
1936,72,directed,1,[m:MENTIONS]
1936,72,directed,1,[q:QUOTES]
1936,72,directed,1,[r:RETWEETS]
1937,72,directed,1,[m:MENTIONS]
1937,72,directed,1,[q:QUOTES]
1937,72,directed,1,[r:RETWEETS]
1915,769,directed,1,[m:MENTIONS]
1915,32,directed,1,[m:MENTIONS]
1784,31,directed,1,[m:MENTIONS]
1784,6,directed,1,[m:MENTIONS]
1784,31,directed,1,[r:RETWEETS]
1938,129,directed,1,[q:QUOTES]
852,1385,directed,1,[m:MENTIONS]
852,1385,directed,1,[r:RETWEETS]
1939,72,directed,1,[m:MENTIONS]
1939,72,directed,1,[q:QUOTES]
1939,72,directed,1,[r:RETWEETS]
1932,154,directed,1,[m:MENTIONS]
1932,154,directed,1,[r:RETWEETS]
1840,1940,directed,1,[m:MENTIONS]
1840,1940,directed,1,[r:RETWEETS]
1941,72,directed,1,[m:MENTIONS]
1941,72,directed,1,[q:QUOTES]
1941,72,directed,1,[r:RETWEETS]
1942,72,directed,1,[m:MENTIONS]
1942,72,directed,1,[q:QUOTES]
1942,72,directed,1,[r:RETWEETS]
719,83,directed,1,[m:MENTIONS]
719,83,directed,1,[r:RETWEETS]
1943,72,directed,1,[m:MENTIONS]
1943,72,directed,1,[q:QUOTES]
1943,72,directed,1,[r:RETWEETS]
1944,20,directed,1,[m:MENTIONS]
1944,20,directed,1,[r:RETWEETS]
1945,72,directed,1,[m:MENTIONS]
1945,72,directed,1,[q:QUOTES]
1945,72,directed,1,[r:RETWEETS]
1915,1946,directed,1,[m:MENTIONS]
1915,6,directed,1,[m:MENTIONS]
1915,208,directed,1,[m:MENTIONS]
1915,160,directed,1,[m:MENTIONS]
1947,20,directed,1,[m:MENTIONS]
1947,20,directed,1,[r:RETWEETS]
1948,1949,directed,1,[m:MENTIONS]
1948,1950,directed,1,[q:QUOTES]
1950,9,directed,1,[m:MENTIONS]
1950,1951,directed,1,[m:MENTIONS]
1950,1952,directed,1,[m:MENTIONS]
1950,37,directed,1,[m:MENTIONS]
1948,1949,directed,1,[r:RETWEETS]
1949,1950,directed,1,[m:MENTIONS]
1949,1950,directed,1,[q:QUOTES]
1926,83,directed,1,[m:MENTIONS]
1926,83,directed,1,[r:RETWEETS]
338,98,directed,1,[m:MENTIONS]
