Source,Target,Type,Weight
1293,14313,directed,1
1294,14313,directed,1
1295,14313,directed,1
1296,14313,directed,1
1297,14313,directed,1
1298,14313,directed,1
1299,14313,directed,1
1300,14313,directed,1
1301,14313,directed,1
1302,14313,directed,1
1303,14313,directed,1
1304,14313,directed,1
1305,14313,directed,1
1306,14313,directed,1
1307,14313,directed,1
1308,14313,directed,1
1309,14313,directed,1
1310,14313,directed,1
1311,14313,directed,1
1312,14313,directed,1
1313,14313,directed,1
1314,14313,directed,1
1315,14313,directed,1
1316,14313,directed,1
1317,14313,directed,1
1318,14313,directed,1
1319,14313,directed,1
1320,14313,directed,1
1321,14313,directed,1
1322,14313,directed,1
1323,14313,directed,1
1324,14313,directed,1
1325,14314,directed,1
1326,14314,directed,1
1327,14314,directed,1
1328,14314,directed,1
1329,14314,directed,1
1330,14314,directed,1
1331,14314,directed,1
1332,14314,directed,1
1333,14314,directed,1
1334,14314,directed,1
1335,14314,directed,1
1336,14314,directed,1
1337,14314,directed,1
1338,14314,directed,1
1339,14314,directed,1
1340,14314,directed,1
1341,14314,directed,1
1342,14314,directed,1
1343,14314,directed,1
1344,14314,directed,1
1345,14314,directed,1
1346,14314,directed,1
1347,14315,directed,1
1348,14315,directed,1
1349,14315,directed,1
1350,14315,directed,1
1351,14315,directed,1
1352,14316,directed,1
1353,14316,directed,1
1354,14317,directed,1
1355,14317,directed,1
1356,14317,directed,1
1357,14317,directed,1
1358,14317,directed,1
1359,14317,directed,1
1360,14317,directed,1
1361,14317,directed,1
1362,14317,directed,1
1363,14317,directed,1
1364,14317,directed,1
1365,14317,directed,1
1366,14317,directed,1
1367,14317,directed,1
1368,14317,directed,1
1369,14317,directed,1
1370,14317,directed,1
1371,14317,directed,1
1372,14317,directed,1
1373,14317,directed,1
1374,14317,directed,1
1375,14317,directed,1
1376,14317,directed,1
1377,14317,directed,1
1378,14317,directed,1
1379,14317,directed,1
1380,14317,directed,1
1381,14317,directed,1
1382,14317,directed,1
1383,14317,directed,1
1384,14317,directed,1
1385,14317,directed,1
1386,14317,directed,1
1387,14317,directed,1
1388,14317,directed,1
1389,14317,directed,1
1390,14317,directed,1
1391,14317,directed,1
1392,14317,directed,1
1393,14317,directed,1
1394,14317,directed,1
1395,14317,directed,1
1396,14317,directed,1
1397,14317,directed,1
1398,14317,directed,1
1399,14317,directed,1
1400,14317,directed,1
1401,14317,directed,1
1402,14317,directed,1
1403,14317,directed,1
1404,14317,directed,1
1405,14317,directed,1
1406,14317,directed,1
1407,14317,directed,1
1408,14317,directed,1
1409,14317,directed,1
1410,14317,directed,1
1411,14317,directed,1
1412,14317,directed,1
1413,14317,directed,1
1414,14317,directed,1
1415,14317,directed,1
1416,14317,directed,1
1417,14317,directed,1
1418,14317,directed,1
1419,14317,directed,1
1420,14317,directed,1
1421,14317,directed,1
1422,14317,directed,1
1423,14317,directed,1
1424,14317,directed,1
1425,14317,directed,1
1426,14317,directed,1
1427,14317,directed,1
1428,14317,directed,1
1429,14317,directed,1
1430,14317,directed,1
1431,14317,directed,1
1432,14317,directed,1
1433,14317,directed,1
1434,14317,directed,1
1435,14317,directed,1
1436,14317,directed,1
1437,14317,directed,1
1438,14317,directed,1
1439,14317,directed,1
1440,14317,directed,1
1441,14317,directed,1
1442,14317,directed,1
1443,14317,directed,1
1444,14317,directed,1
1445,14317,directed,1
1446,14317,directed,1
1447,14317,directed,1
1448,14317,directed,1
1449,14317,directed,1
1450,14317,directed,1
1188,14317,directed,1
1451,14317,directed,1
1452,14317,directed,1
1453,14318,directed,1
1454,14318,directed,1
1455,14318,directed,1
1456,14318,directed,1
1457,14318,directed,1
1458,14318,directed,1
1459,14319,directed,1
1460,14319,directed,1
1461,14319,directed,1
1462,14319,directed,1
1463,14320,directed,1
1464,14320,directed,1
1465,14320,directed,1
1466,14320,directed,1
1467,14321,directed,1
1468,14321,directed,1
1469,14321,directed,1
1470,14321,directed,1
474,14321,directed,1
1471,14321,directed,1
1472,14322,directed,1
1473,14322,directed,1
1474,14322,directed,1
1475,14323,directed,1
1476,14323,directed,1
1477,14323,directed,1
1478,14323,directed,1
1479,14323,directed,1
1480,14323,directed,1
1481,14324,directed,1
1482,14324,directed,1
1483,14324,directed,1
1484,14324,directed,1
1485,14324,directed,1
1486,14324,directed,1
1487,14324,directed,1
1488,14324,directed,1
1489,14324,directed,1
1490,14324,directed,1
1491,14324,directed,1
1492,14324,directed,1
1493,14324,directed,1
1494,14324,directed,1
1495,14324,directed,1
1496,14324,directed,1
1497,14324,directed,1
1498,14324,directed,1
1499,14324,directed,1
1500,14324,directed,1
1501,14324,directed,1
1502,14324,directed,1
1503,14324,directed,1
1504,14324,directed,1
1505,14324,directed,1
1506,14324,directed,1
1507,14324,directed,1
1508,14324,directed,1
1509,14324,directed,1
1510,14324,directed,1
1511,14324,directed,1
1512,14324,directed,1
1513,14324,directed,1
1514,14324,directed,1
1515,14324,directed,1
1516,14324,directed,1
1517,14324,directed,1
1518,14324,directed,1
1519,14325,directed,1
1520,14326,directed,1
1521,14326,directed,1
1522,14326,directed,1
1523,14327,directed,1
1524,14327,directed,1
1525,14327,directed,1
1526,14328,directed,1
1527,14328,directed,1
1528,14329,directed,1
1529,14329,directed,1
1530,14329,directed,1
1531,14329,directed,1
1532,14329,directed,1
1533,14329,directed,1
1534,14329,directed,1
554,14329,directed,1
1535,14329,directed,1
617,14329,directed,1
1536,14329,directed,1
1537,14330,directed,1
1538,14330,directed,1
1539,14330,directed,1
1540,14330,directed,1
1541,14330,directed,1
1542,14330,directed,1
1543,14330,directed,1
1544,14330,directed,1
1545,14330,directed,1
1546,14331,directed,1
1547,14331,directed,1
1548,14331,directed,1
1549,14331,directed,1
1128,14331,directed,1
1550,14331,directed,1
1130,14331,directed,1
1551,14331,directed,1
1133,14331,directed,1
1134,14331,directed,1
1552,14331,directed,1
1042,14331,directed,1
1027,14331,directed,1
1553,14332,directed,1
1554,14332,directed,1
1555,14332,directed,1
1556,14332,directed,1
1557,14332,directed,1
1558,14332,directed,1
1559,14332,directed,1
1560,14332,directed,1
1561,14332,directed,1
1562,14332,directed,1
1563,14332,directed,1
1564,14332,directed,1
1565,14332,directed,1
1566,14332,directed,1
1567,14332,directed,1
1568,14332,directed,1
1569,14332,directed,1
1570,14332,directed,1
1571,14332,directed,1
1572,14332,directed,1
1573,14332,directed,1
1574,14332,directed,1
1575,14332,directed,1
1576,14332,directed,1
1577,14332,directed,1
1578,14332,directed,1
1579,14332,directed,1
1580,14332,directed,1
1581,14332,directed,1
1582,14332,directed,1
1583,14332,directed,1
208,14332,directed,1
1584,14332,directed,1
1585,14332,directed,1
1586,14332,directed,1
1587,14332,directed,1
1588,14332,directed,1
1589,14332,directed,1
1590,14332,directed,1
1591,14332,directed,1
1592,14332,directed,1
1593,14332,directed,1
1594,14332,directed,1
1595,14332,directed,1
1596,14332,directed,1
1597,14332,directed,1
1598,14332,directed,1
1599,14332,directed,1
1600,14332,directed,1
1601,14332,directed,1
1602,14332,directed,1
1603,14332,directed,1
1604,14332,directed,1
1605,14332,directed,1
1606,14332,directed,1
1607,14332,directed,1
1608,14332,directed,1
1609,14332,directed,1
1610,14332,directed,1
1611,14332,directed,1
1612,14332,directed,1
1613,14332,directed,1
1614,14332,directed,1
1615,14332,directed,1
1099,14332,directed,1
1616,14332,directed,1
1617,14332,directed,1
1618,14332,directed,1
1619,14332,directed,1
1620,14332,directed,1
1621,14332,directed,1
1622,14332,directed,1
1623,14332,directed,1
1624,14332,directed,1
1625,14332,directed,1
1626,14332,directed,1
1627,14332,directed,1
1628,14332,directed,1
1629,14332,directed,1
1630,14332,directed,1
1631,14332,directed,1
1632,14332,directed,1
1633,14332,directed,1
1634,14332,directed,1
1635,14332,directed,1
1636,14332,directed,1
1637,14332,directed,1
1638,14332,directed,1
1639,14332,directed,1
1640,14332,directed,1
1641,14332,directed,1
1642,14332,directed,1
1643,14332,directed,1
222,14332,directed,1
1644,14332,directed,1
1645,14333,directed,1
1646,14333,directed,1
1647,14333,directed,1
1648,14333,directed,1
1649,14334,directed,1
77,14334,directed,1
56,14334,directed,1
64,14334,directed,1
45,14334,directed,1
1650,14334,directed,1
1651,14334,directed,1
1652,14334,directed,1
1653,14334,directed,1
42,14334,directed,1
1654,14334,directed,1
1655,14334,directed,1
301,14334,directed,1
1656,14334,directed,1
1657,14334,directed,1
308,14334,directed,1
1658,14334,directed,1
681,14334,directed,1
1659,14334,directed,1
1660,14334,directed,1
1661,14334,directed,1
1662,14334,directed,1
1663,14334,directed,1
52,14334,directed,1
1664,14334,directed,1
1191,14334,directed,1
1665,14334,directed,1
326,14334,directed,1
1666,14334,directed,1
1667,14334,directed,1
329,14334,directed,1
1668,14334,directed,1
1669,14334,directed,1
1670,14334,directed,1
1671,14334,directed,1
1672,14334,directed,1
703,14221,directed,1
1673,14221,directed,1
1674,14221,directed,1
1675,14221,directed,1
1676,14221,directed,1
1677,14221,directed,1
1678,14335,directed,1
1679,14335,directed,1
1680,14335,directed,1
1681,14335,directed,1
1682,14335,directed,1
1683,14335,directed,1
1684,14335,directed,1
1685,14335,directed,1
1686,14335,directed,1
1687,14335,directed,1
1688,14335,directed,1
1689,14335,directed,1
1690,14335,directed,1
1691,14335,directed,1
1692,14335,directed,1
1693,14335,directed,1
1694,14336,directed,1
1695,14336,directed,1
1696,14336,directed,1
1697,14336,directed,1
1698,14336,directed,1
1699,14336,directed,1
1700,14337,directed,1
1701,14337,directed,1
1702,14337,directed,1
1703,14337,directed,1
1704,14337,directed,1
1705,14337,directed,1
1706,14337,directed,1
1707,14338,directed,1
1708,14338,directed,1
1709,14338,directed,1
1710,14339,directed,1
738,14339,directed,1
721,14339,directed,1
722,14339,directed,1
723,14339,directed,1
724,14339,directed,1
725,14339,directed,1
726,14339,directed,1
727,14339,directed,1
728,14339,directed,1
729,14339,directed,1
730,14339,directed,1
731,14339,directed,1
732,14339,directed,1
1711,14339,directed,1
1712,14339,directed,1
736,14339,directed,1
737,14339,directed,1
720,14340,directed,1
1713,14340,directed,1
1714,14340,directed,1
1715,14340,directed,1
1716,14340,directed,1
1717,14340,directed,1
1718,14340,directed,1
1719,14340,directed,1
1720,14341,directed,1
1721,14341,directed,1
1722,14341,directed,1
1723,14341,directed,1
1724,14341,directed,1
1725,14341,directed,1
1726,14341,directed,1
1727,14341,directed,1
1728,14341,directed,1
1729,14342,directed,1
1730,14342,directed,1
1731,14343,directed,1
1732,14343,directed,1
1733,14343,directed,1
1734,14343,directed,1
1735,14344,directed,1
1736,14344,directed,1
1737,14344,directed,1
1738,14345,directed,1
1739,14345,directed,1
1740,14345,directed,1
1681,14345,directed,1
1741,14345,directed,1
1742,14345,directed,1
1743,14346,directed,1
1744,14346,directed,1
1745,14346,directed,1
236,14347,directed,1
1746,14347,directed,1
1747,14347,directed,1
1748,14347,directed,1
1749,14347,directed,1
1750,14348,directed,1
1751,14348,directed,1
1752,14348,directed,1
1753,14349,directed,1
1754,14349,directed,1
1755,14349,directed,1
1756,14349,directed,1
1757,14349,directed,1
1758,14349,directed,1
1759,14350,directed,1
1760,14350,directed,1
1761,14350,directed,1
1762,14350,directed,1
1763,14350,directed,1
1764,14350,directed,1
1765,14350,directed,1
1766,14350,directed,1
1767,14351,directed,1
1768,14351,directed,1
1769,14351,directed,1
1770,14352,directed,1
1771,14352,directed,1
1772,14352,directed,1
1773,14352,directed,1
1774,14353,directed,1
1775,14353,directed,1
1776,14353,directed,1
1777,14353,directed,1
1778,14353,directed,1
1779,14354,directed,1
1780,14354,directed,1
1781,14354,directed,1
1782,14354,directed,1
1783,14355,directed,1
1784,14355,directed,1
1785,14355,directed,1
1786,14355,directed,1
1787,14355,directed,1
1788,14356,directed,1
1789,14356,directed,1
1790,14356,directed,1
1791,14357,directed,1
1792,14357,directed,1
1793,14357,directed,1
1794,14357,directed,1
1795,14357,directed,1
1796,14357,directed,1
1797,14357,directed,1
1798,14358,directed,1
1799,14358,directed,1
1800,14358,directed,1
1801,14358,directed,1
1802,14358,directed,1
1803,14358,directed,1
1804,14359,directed,1
1805,14359,directed,1
1806,14359,directed,1
1807,14359,directed,1
1808,14359,directed,1
1809,14359,directed,1
1810,14359,directed,1
1811,14360,directed,1
1812,14360,directed,1
1813,14360,directed,1
1814,14360,directed,1
1815,14361,directed,1
1816,14361,directed,1
1817,14361,directed,1
1818,14361,directed,1
1819,14361,directed,1
1820,14361,directed,1
1821,14361,directed,1
1822,14361,directed,1
1823,14361,directed,1
1824,14362,directed,1
1825,14362,directed,1
1826,14362,directed,1
1827,14362,directed,1
1828,14362,directed,1
1829,14363,directed,1
1830,14363,directed,1
1831,14363,directed,1
1832,14363,directed,1
1833,14363,directed,1
1834,14363,directed,1
1835,14363,directed,1
1836,14363,directed,1
1837,14364,directed,1
1838,14364,directed,1
1839,14364,directed,1
1840,14364,directed,1
1841,14365,directed,1
1842,14365,directed,1
1843,14365,directed,1
1844,14365,directed,1
1845,14365,directed,1
1846,14365,directed,1
1847,14366,directed,1
1848,14366,directed,1
1849,14366,directed,1
1850,14367,directed,1
1851,14367,directed,1
1852,14367,directed,1
1853,14367,directed,1
1854,14367,directed,1
1855,14367,directed,1
1856,14367,directed,1
1857,14368,directed,1
1858,14368,directed,1
1859,14368,directed,1
1860,14368,directed,1
1861,14368,directed,1
1862,14368,directed,1
1863,14368,directed,1
1864,14369,directed,1
1865,14369,directed,1
1866,14369,directed,1
1867,14369,directed,1
1868,14369,directed,1
1869,14369,directed,1
1870,14369,directed,1
1871,14369,directed,1
1872,14369,directed,1
1873,14369,directed,1
1874,14369,directed,1
1875,14369,directed,1
1876,14369,directed,1
1877,14369,directed,1
1878,14369,directed,1
1879,14369,directed,1
1880,14369,directed,1
1881,14369,directed,1
1882,14369,directed,1
1883,14369,directed,1
1884,14369,directed,1
1885,14369,directed,1
1886,14370,directed,1
1887,14370,directed,1
1888,14370,directed,1
1889,14370,directed,1
1890,14370,directed,1
1891,14370,directed,1
1892,14370,directed,1
1893,14370,directed,1
1894,14371,directed,1
1895,14371,directed,1
1896,14371,directed,1
1897,14371,directed,1
1898,14371,directed,1
1836,14371,directed,1
1899,14372,directed,1
1900,14372,directed,1
1901,14372,directed,1
1902,14372,directed,1
1903,14372,directed,1
1904,14372,directed,1
1905,14372,directed,1
1906,14373,directed,1
1907,14373,directed,1
1908,14374,directed,1
1909,14374,directed,1
1910,14374,directed,1
1911,14374,directed,1
1912,14374,directed,1
1913,14375,directed,1
1914,14375,directed,1
1915,14375,directed,1
1916,14375,directed,1
1917,14375,directed,1
1918,14375,directed,1
1919,14375,directed,1
1920,14375,directed,1
1921,14375,directed,1
1922,14375,directed,1
1923,14375,directed,1
1924,14375,directed,1
1925,14375,directed,1
1926,14375,directed,1
1927,14375,directed,1
1928,14375,directed,1
1929,14375,directed,1
1930,14375,directed,1
1931,14375,directed,1
1932,14375,directed,1
1933,14375,directed,1
1934,14375,directed,1
1935,14375,directed,1
1936,14375,directed,1
1937,14375,directed,1
1938,14375,directed,1
1939,14375,directed,1
1940,14375,directed,1
1941,14375,directed,1
1942,14376,directed,1
1943,14376,directed,1
1944,14376,directed,1
1945,14376,directed,1
1946,14376,directed,1
1947,14376,directed,1
1948,14376,directed,1
1949,14376,directed,1
1950,14376,directed,1
1951,14376,directed,1
1952,14376,directed,1
1953,14376,directed,1
1954,14377,directed,1
1955,14377,directed,1
1956,14377,directed,1
1957,14377,directed,1
1958,14378,directed,1
1959,14378,directed,1
1960,14378,directed,1
1961,14378,directed,1
1962,14378,directed,1
1963,14378,directed,1
1964,14378,directed,1
1965,14378,directed,1
1966,14378,directed,1
1967,14378,directed,1
1968,14379,directed,1
1969,14379,directed,1
1970,14379,directed,1
1971,14380,directed,1
1972,14380,directed,1
1973,14381,directed,1
1974,14381,directed,1
1975,14381,directed,1
1976,14382,directed,1
1977,14382,directed,1
1978,14382,directed,1
1979,14382,directed,1
1980,14382,directed,1
1981,14383,directed,1
1982,14383,directed,1
1983,14383,directed,1
1984,14384,directed,1
1985,14384,directed,1
1986,14384,directed,1
